student_id,gender,age,class_level,attendance_rate,math_score,english_score,science_score,study_hours,parental_support,food_security,at_risk
STUD08078,Male,20,SS3,78.9,70.0,43.2,80.4,12,Yes,Yes,No
STUD08079,Male,12,SS1,69.1,60.8,64.1,55.6,2,Yes,Yes,No
STUD08080,Male,19,SS3,78.8,78.9,58.2,57.0,3,Yes,Yes,No
STUD08081,Female,11,SS3,100.0,83.2,75.9,68.3,21,Yes,No,No
STUD08082,Male,17,SS2,91.8,52.2,61.0,33.0,11,No,Yes,No
STUD08083,Male,11,SS3,66.4,70.4,26.3,77.8,0,Yes,No,No
STUD08084,Male,14,JSS1,77.8,54.1,73.9,45.8,20,Yes,Yes,No
STUD08085,Female,13,SS2,80.5,45.7,54.2,38.9,4,Yes,Yes,No
STUD08086,Male,20,JSS1,86.7,68.5,71.2,66.0,0,No,Yes,No
STUD08087,Female,14,SS3,94.0,92.3,68.2,62.2,19,Yes,Yes,No
STUD08088,Female,19,JSS1,92.0,59.1,33.0,26.1,15,Yes,Yes,Yes
STUD08089,Male,12,SS1,85.0,54.5,50.5,49.9,7,Yes,Yes,No
STUD08090,Male,14,SS1,69.3,44.7,59.1,46.6,22,Yes,Yes,No
STUD08091,Female,16,JSS3,95.4,64.5,55.1,33.4,18,Yes,Yes,No
STUD08092,Female,18,JSS3,60.0,59.7,55.8,33.6,18,No,Yes,No
STUD08093,Female,19,JSS3,88.9,70.5,52.6,74.0,11,No,Yes,No
STUD08094,Female,18,SS1,95.0,42.9,78.2,64.3,9,Yes,Yes,No
STUD08095,Female,13,JSS1,83.7,77.4,69.8,50.7,11,Yes,Yes,No
STUD08096,Female,11,SS3,91.2,67.5,71.9,49.9,7,Yes,No,No
STUD08097,Male,16,SS2,76.5,70.7,75.5,79.0,6,Yes,Yes,No
STUD08098,Male,17,JSS3,100.0,44.8,57.4,47.2,10,Yes,Yes,No
STUD08099,Male,15,SS1,76.7,54.9,36.0,73.8,1,No,Yes,No
STUD08100,Female,11,JSS2,64.8,71.6,73.3,48.1,15,Yes,Yes,No
STUD08101,Female,10,SS3,100.0,65.4,85.8,69.9,15,Yes,Yes,No
STUD08102,Male,15,JSS2,61.4,27.0,72.6,56.9,10,No,Yes,No
STUD08103,Female,11,JSS2,76.5,68.4,77.4,24.1,0,Yes,No,No
STUD08104,Female,19,SS3,76.4,44.6,80.6,43.1,5,No,Yes,No
STUD08105,Male,14,JSS2,71.3,78.1,52.6,64.3,8,No,Yes,No
STUD08106,Female,14,JSS1,100.0,63.4,83.6,70.5,0,No,Yes,No
STUD08107,Female,12,SS3,100.0,77.1,53.0,74.1,15,No,Yes,No
STUD08108,Female,10,JSS1,78.9,53.9,90.5,43.7,10,No,No,No
STUD08109,Female,15,SS3,77.2,80.5,43.0,64.0,22,Yes,Yes,No
STUD08110,Male,16,JSS3,90.0,43.1,70.4,65.4,4,Yes,No,No
STUD08111,Male,11,JSS2,74.6,43.5,56.8,42.7,4,Yes,Yes,No
STUD08112,Female,17,JSS2,96.3,67.4,45.8,32.0,23,Yes,Yes,No
STUD08113,Female,14,SS2,69.3,50.7,71.3,21.0,18,No,Yes,No
STUD08114,Male,14,SS2,94.3,55.2,73.0,47.0,16,No,Yes,No
STUD08115,Female,13,JSS3,89.2,59.9,68.0,70.4,15,Yes,Yes,No
STUD08116,Female,17,JSS1,77.9,23.4,53.3,49.2,4,No,Yes,Yes
STUD08117,Female,15,JSS2,97.4,62.8,48.8,53.8,15,No,No,No
STUD08118,Male,11,JSS2,86.5,56.2,53.0,88.5,16,Yes,Yes,No
STUD08119,Female,19,JSS2,76.8,37.0,74.9,34.9,20,Yes,Yes,No
STUD08120,Female,14,SS2,77.3,37.7,70.8,55.0,24,No,Yes,No
STUD08121,Male,18,JSS3,87.9,65.1,49.3,80.9,18,Yes,Yes,No
STUD08122,Male,19,JSS1,100.0,73.6,74.3,21.4,23,No,Yes,No
STUD08123,Male,13,SS3,62.7,52.8,56.2,70.6,18,Yes,Yes,No
STUD08124,Female,12,SS3,72.0,65.5,55.6,63.4,0,Yes,Yes,No
STUD08125,Female,11,SS3,75.0,73.0,53.4,37.8,7,Yes,Yes,No
STUD08126,Male,15,SS2,86.0,64.3,46.9,31.1,1,Yes,Yes,No
STUD08127,Female,20,SS1,95.1,76.3,57.4,59.6,13,Yes,Yes,No
STUD08128,Male,17,SS2,86.2,77.2,78.5,73.4,20,No,Yes,No
STUD08129,Female,17,JSS1,85.7,49.4,64.4,58.8,2,Yes,Yes,No
STUD08130,Female,14,JSS3,65.7,63.0,83.5,43.8,22,Yes,Yes,No
STUD08131,Male,12,JSS2,68.9,52.7,55.0,99.7,7,No,Yes,No
STUD08132,Female,16,SS3,68.5,37.5,70.2,90.3,19,Yes,Yes,No
STUD08133,Male,19,SS2,96.5,55.0,55.7,32.4,18,No,Yes,No
STUD08134,Male,12,JSS1,98.2,69.9,43.0,70.4,14,Yes,Yes,No
STUD08135,Female,19,JSS2,67.7,41.9,72.2,80.7,17,Yes,Yes,No
STUD08136,Male,20,SS3,96.9,52.3,71.8,38.2,13,Yes,Yes,No
STUD08137,Male,17,SS3,79.3,62.6,67.1,51.2,18,No,Yes,No
STUD08138,Female,18,SS3,55.2,58.2,46.1,65.9,16,No,Yes,Yes
STUD08139,Female,12,JSS2,91.3,52.1,64.4,65.1,15,Yes,Yes,No
STUD08140,Female,13,JSS3,82.3,48.8,81.9,60.7,6,Yes,Yes,No
STUD08141,Male,12,SS1,74.6,63.6,67.9,83.9,21,No,Yes,No
STUD08142,Male,12,SS3,100.0,96.6,30.5,56.4,8,Yes,No,No
STUD08143,Male,11,JSS2,75.0,47.1,67.5,24.8,13,Yes,Yes,No
STUD08144,Female,11,JSS1,69.4,70.0,56.3,75.9,4,Yes,Yes,No
STUD08145,Male,10,JSS1,96.9,54.2,76.3,69.2,17,No,Yes,No
STUD08146,Male,15,SS1,91.9,57.3,72.6,59.7,4,No,No,No
STUD08147,Male,10,JSS2,91.8,58.1,54.4,66.8,2,Yes,No,No
STUD08148,Male,20,JSS3,84.3,58.5,43.6,62.2,18,No,Yes,No
STUD08149,Female,16,SS2,76.4,44.6,56.7,61.2,14,Yes,Yes,No
STUD08150,Female,13,SS1,73.3,40.5,44.8,77.1,15,No,Yes,No
STUD08151,Female,12,SS3,91.9,40.5,77.8,66.2,7,No,No,No
STUD08152,Male,15,JSS1,90.6,53.7,80.8,46.9,8,No,Yes,No
STUD08153,Female,16,SS1,97.1,70.5,56.1,24.3,3,Yes,Yes,No
STUD08154,Female,12,SS3,98.9,60.9,60.7,73.8,13,No,Yes,No
STUD08155,Female,14,JSS3,100.0,58.7,72.3,43.9,3,Yes,Yes,No
STUD08156,Female,16,SS1,89.8,68.8,52.2,74.3,9,Yes,Yes,No
STUD08157,Male,11,JSS2,72.2,70.8,61.1,65.8,21,No,Yes,No
STUD08158,Female,19,SS3,66.1,75.4,50.9,84.8,21,No,No,No
STUD08159,Male,16,SS1,76.3,57.8,62.7,54.4,10,No,Yes,No
STUD08160,Male,13,SS3,86.2,81.4,83.6,65.3,23,No,Yes,No
STUD08161,Female,19,SS1,96.7,66.2,73.4,52.3,14,No,Yes,No
STUD08162,Male,11,JSS2,65.4,66.4,77.6,52.6,5,Yes,Yes,No
STUD08163,Male,12,SS1,92.5,45.8,42.9,60.2,5,Yes,Yes,No
STUD08164,Male,18,SS3,61.9,68.3,62.7,29.4,12,Yes,Yes,No
STUD08165,Male,14,JSS3,73.2,44.2,75.3,54.3,23,Yes,Yes,No
STUD08166,Female,15,SS2,71.0,69.8,69.6,55.8,21,No,Yes,No
STUD08167,Male,14,JSS3,58.6,53.6,69.7,48.1,19,Yes,Yes,Yes
STUD08168,Male,18,JSS3,74.3,52.9,83.3,98.8,22,No,No,No
STUD08169,Female,11,JSS1,86.0,68.9,43.5,78.3,4,No,Yes,No
STUD08170,Female,15,JSS1,80.9,59.7,44.6,46.0,7,Yes,Yes,No
STUD08171,Male,19,SS1,85.8,85.0,57.3,76.8,6,Yes,Yes,No
STUD08172,Female,12,JSS1,84.0,69.1,77.7,49.1,1,No,No,No
STUD08173,Male,16,JSS2,74.0,47.9,57.5,42.2,7,No,Yes,No
STUD08174,Male,20,JSS1,91.0,59.3,53.4,39.4,23,Yes,Yes,No
STUD08175,Male,16,JSS3,95.9,42.8,89.9,97.5,13,Yes,Yes,No
STUD08176,Male,17,JSS2,86.6,62.9,55.7,26.5,22,Yes,No,No
STUD08177,Female,14,JSS1,77.7,72.8,53.8,95.5,4,Yes,Yes,No
STUD08178,Female,19,JSS3,82.9,81.5,65.4,55.0,10,No,Yes,No
STUD08179,Female,14,SS1,97.0,34.9,43.7,60.0,21,Yes,Yes,No
STUD08180,Female,13,JSS2,100.0,67.3,52.1,71.5,19,No,Yes,No
STUD08181,Male,19,JSS1,93.7,61.2,66.6,60.4,18,No,Yes,No
STUD08182,Male,10,SS3,87.9,84.4,37.1,63.5,3,Yes,Yes,No
STUD08183,Male,11,JSS2,64.2,54.5,40.1,70.1,10,Yes,Yes,No
STUD08184,Female,19,JSS3,83.3,50.1,75.6,59.2,9,Yes,Yes,No
STUD08185,Male,17,SS3,100.0,60.1,63.1,35.5,7,Yes,Yes,No
STUD08186,Female,20,JSS1,81.7,62.3,61.1,84.5,12,No,Yes,No
STUD08187,Male,14,JSS1,79.1,33.9,71.3,83.4,21,Yes,Yes,No
STUD08188,Female,20,JSS1,97.7,55.2,65.5,40.5,16,Yes,Yes,No
STUD08189,Male,11,JSS1,91.0,60.8,68.0,75.2,4,Yes,Yes,No
STUD08190,Male,14,SS1,94.0,56.5,79.1,76.1,15,Yes,Yes,No
STUD08191,Male,11,SS2,86.0,44.5,47.4,38.7,4,Yes,Yes,Yes
STUD08192,Male,16,JSS3,90.3,53.6,66.8,79.4,19,Yes,Yes,No
STUD08193,Male,15,SS3,89.0,62.4,55.8,68.0,21,Yes,Yes,No
STUD08194,Male,11,JSS3,80.9,74.7,59.7,71.3,18,Yes,Yes,No
STUD08195,Female,12,SS3,87.0,49.2,66.5,62.3,15,Yes,Yes,No
STUD08196,Female,17,SS2,79.8,84.8,61.0,62.1,1,Yes,Yes,No
STUD08197,Female,20,JSS1,100.0,66.7,93.3,24.2,21,Yes,Yes,No
STUD08198,Male,18,SS3,76.7,41.7,85.9,51.1,6,Yes,No,No
STUD08199,Male,12,SS3,98.0,61.3,44.0,67.4,18,No,Yes,No
STUD08200,Male,14,SS1,59.1,75.2,65.8,48.8,15,Yes,Yes,Yes
STUD08201,Male,13,JSS3,58.2,32.9,47.7,72.1,5,Yes,Yes,Yes
STUD08202,Female,14,JSS1,76.5,29.1,75.6,77.1,1,No,Yes,No
STUD08203,Female,10,SS1,89.0,58.2,70.1,50.5,9,Yes,Yes,No
STUD08204,Male,20,SS1,70.8,49.2,69.3,35.2,5,Yes,Yes,No
STUD08205,Male,18,SS3,84.2,44.2,51.8,73.0,22,No,Yes,No
STUD08206,Female,16,JSS3,100.0,41.7,71.1,65.9,6,No,Yes,No
STUD08207,Male,10,SS1,74.9,59.1,70.6,70.8,6,Yes,Yes,No
STUD08208,Male,14,SS3,78.1,51.5,69.3,67.7,0,No,Yes,No
STUD08209,Female,19,SS1,85.8,72.9,51.3,74.2,6,No,No,No
STUD08210,Male,17,JSS3,92.7,42.1,35.2,77.9,14,Yes,Yes,No
STUD08211,Female,12,JSS1,88.7,58.2,68.1,53.1,20,No,Yes,No
STUD08212,Female,10,SS2,89.7,34.6,54.5,64.3,13,Yes,Yes,No
STUD08213,Female,17,JSS1,74.7,69.2,78.2,59.4,3,Yes,Yes,No
STUD08214,Male,18,SS2,100.0,70.1,80.7,74.7,6,Yes,No,No
STUD08215,Female,20,JSS2,95.2,38.6,56.2,58.0,21,Yes,Yes,No
STUD08216,Male,19,JSS3,78.9,100.0,45.9,77.6,2,Yes,Yes,No
STUD08217,Female,18,JSS3,83.5,47.2,51.5,46.7,0,Yes,Yes,No
STUD08218,Female,14,SS2,71.2,47.4,75.6,83.5,12,No,Yes,No
STUD08219,Female,16,JSS3,87.8,44.0,90.3,69.6,2,Yes,Yes,No
STUD08220,Female,15,JSS3,72.9,72.6,59.4,41.4,23,No,Yes,No
STUD08221,Female,17,JSS3,87.3,15.9,58.3,38.0,3,No,Yes,Yes
STUD08222,Female,11,SS3,89.2,83.4,47.6,66.9,15,No,No,No
STUD08223,Female,14,JSS1,82.8,49.2,74.7,48.0,9,No,Yes,No
STUD08224,Female,15,SS2,62.5,81.9,61.4,57.3,3,No,No,No
STUD08225,Female,10,JSS2,75.3,42.4,75.3,62.0,10,Yes,Yes,No
STUD08226,Female,20,SS2,70.4,62.7,44.6,15.1,16,Yes,Yes,Yes
STUD08227,Female,15,SS1,100.0,63.4,70.8,61.5,17,Yes,Yes,No
STUD08228,Female,12,SS1,81.6,49.9,67.4,42.2,20,Yes,No,No
STUD08229,Male,15,JSS1,80.8,64.3,60.3,50.0,12,No,Yes,No
STUD08230,Female,12,JSS2,93.0,54.3,70.3,58.1,0,Yes,Yes,No
STUD08231,Male,15,JSS3,88.7,57.9,73.2,85.3,1,Yes,Yes,No
STUD08232,Male,12,SS2,80.2,98.3,51.3,55.7,1,No,No,No
STUD08233,Female,12,SS3,81.3,68.1,61.4,43.9,22,No,Yes,No
STUD08234,Male,15,SS3,79.5,55.8,76.6,65.9,22,Yes,No,No
STUD08235,Male,11,SS1,82.2,52.0,48.2,71.7,15,Yes,Yes,No
STUD08236,Female,16,SS1,86.8,66.8,55.4,45.4,24,No,Yes,No
STUD08237,Female,17,JSS2,84.6,52.2,70.9,55.5,12,No,Yes,No
STUD08238,Female,17,SS1,88.1,32.7,56.1,51.8,6,Yes,Yes,No
STUD08239,Male,15,JSS3,67.6,51.1,62.8,74.5,23,Yes,Yes,No
STUD08240,Male,11,JSS1,69.1,32.4,55.7,24.2,2,No,Yes,Yes
STUD08241,Female,19,JSS2,88.0,59.1,62.9,51.6,16,No,No,No
STUD08242,Female,18,JSS1,81.6,85.7,58.7,47.8,18,Yes,Yes,No
STUD08243,Female,17,SS2,88.4,82.0,83.4,79.3,11,Yes,Yes,No
STUD08244,Female,17,SS1,87.9,51.9,56.6,55.0,14,No,Yes,No
STUD08245,Female,12,SS2,62.4,99.2,71.1,29.9,17,No,Yes,No
STUD08246,Female,10,SS2,86.3,67.2,65.5,50.5,23,Yes,Yes,No
STUD08247,Male,10,JSS3,78.6,78.7,49.6,62.9,2,Yes,Yes,No
STUD08248,Female,16,SS1,65.5,61.6,88.7,38.0,6,Yes,Yes,No
STUD08249,Male,12,SS1,84.9,69.5,42.5,42.1,13,Yes,Yes,No
STUD08250,Female,13,SS2,73.9,49.8,47.4,47.0,16,Yes,Yes,No
STUD08251,Female,10,JSS3,78.6,76.0,71.5,48.8,22,Yes,Yes,No
STUD08252,Male,11,JSS3,84.1,31.6,56.3,66.2,19,Yes,Yes,No
STUD08253,Female,13,SS3,93.4,76.3,47.7,61.9,8,No,Yes,No
STUD08254,Female,16,JSS3,77.7,30.8,33.3,66.1,3,Yes,Yes,Yes
STUD08255,Female,20,SS1,71.7,40.7,79.5,59.6,14,No,Yes,No
STUD08256,Male,17,SS3,93.5,45.4,49.7,38.1,23,Yes,Yes,Yes
STUD08257,Male,15,SS1,100.0,76.2,49.9,57.2,23,No,Yes,No
STUD08258,Male,18,JSS2,82.0,66.3,100.0,56.8,23,Yes,Yes,No
STUD08259,Female,17,SS1,79.9,56.8,79.5,62.3,8,No,Yes,No
STUD08260,Female,15,JSS3,75.9,73.8,75.7,60.2,3,Yes,No,No
STUD08261,Male,10,SS2,92.9,62.8,62.3,87.3,20,Yes,Yes,No
STUD08262,Female,14,SS3,69.2,72.7,51.3,75.5,17,Yes,No,No
STUD08263,Male,19,JSS3,74.6,87.3,63.3,74.4,6,Yes,Yes,No
STUD08264,Female,11,JSS1,82.9,53.0,51.6,58.6,5,Yes,Yes,No
STUD08265,Female,11,JSS2,100.0,45.2,100.0,81.8,14,Yes,Yes,No
STUD08266,Female,20,JSS3,78.6,52.0,76.2,76.6,2,Yes,Yes,No
STUD08267,Male,18,JSS1,99.9,54.0,84.4,39.8,15,No,Yes,No
STUD08268,Female,19,JSS3,72.5,40.8,68.3,40.4,5,No,Yes,No
STUD08269,Male,16,SS3,86.7,91.1,64.5,60.6,5,Yes,Yes,No
STUD08270,Female,10,JSS2,85.9,59.2,60.0,45.5,12,No,Yes,No
STUD08271,Female,19,SS3,84.4,59.5,49.3,89.7,20,Yes,No,No
STUD08272,Female,14,SS3,100.0,88.7,43.2,25.8,20,No,Yes,No
STUD08273,Male,14,JSS2,69.0,63.0,81.1,67.2,11,Yes,Yes,No
STUD08274,Male,12,SS1,73.6,64.0,82.0,64.1,7,No,Yes,No
STUD08275,Male,13,JSS2,85.8,46.8,48.2,66.3,10,No,Yes,No
STUD08276,Male,14,JSS2,79.2,50.6,56.3,61.0,6,No,Yes,No
STUD08277,Male,15,SS2,63.7,49.2,46.6,58.8,13,Yes,Yes,No
STUD08278,Female,20,JSS1,65.8,70.7,53.2,45.8,15,No,No,No
STUD08279,Female,10,JSS2,91.1,41.4,69.2,67.7,8,Yes,Yes,No
STUD08280,Male,10,JSS2,83.6,42.9,83.5,60.2,9,No,Yes,No
STUD08281,Female,10,SS2,97.2,50.3,67.2,58.7,14,Yes,Yes,No
STUD08282,Female,19,SS1,81.8,76.8,81.3,67.9,19,Yes,Yes,No
STUD08283,Female,15,SS3,65.3,71.7,61.1,76.7,1,Yes,No,No
STUD08284,Female,18,SS3,69.5,62.7,58.7,74.2,1,Yes,Yes,No
STUD08285,Female,11,SS2,89.8,57.7,39.6,34.5,6,No,Yes,Yes
STUD08286,Male,12,JSS1,78.4,55.2,58.0,45.9,9,Yes,Yes,No
STUD08287,Female,13,SS3,74.9,69.3,58.2,57.5,17,Yes,Yes,No
STUD08288,Female,17,JSS2,70.7,61.3,70.5,65.9,7,Yes,Yes,No
STUD08289,Female,16,SS1,90.3,59.4,64.2,51.8,5,Yes,Yes,No
STUD08290,Male,14,JSS2,70.8,64.0,63.3,45.9,21,Yes,Yes,No
STUD08291,Male,15,SS3,87.2,75.7,66.7,72.3,17,Yes,Yes,No
STUD08292,Male,18,SS1,100.0,71.8,69.5,27.2,19,Yes,Yes,No
STUD08293,Male,11,SS2,89.6,67.6,76.6,44.2,3,Yes,Yes,No
STUD08294,Female,11,JSS1,74.4,45.2,59.7,43.0,14,No,Yes,No
STUD08295,Female,12,SS1,85.6,70.8,86.3,90.8,4,Yes,Yes,No
STUD08296,Male,15,SS3,75.8,73.2,58.3,37.9,10,No,Yes,No
STUD08297,Male,16,JSS2,59.2,71.2,57.7,64.5,4,Yes,Yes,Yes
STUD08298,Female,16,SS1,99.5,46.4,58.9,54.1,4,Yes,Yes,No
STUD08299,Male,10,SS2,57.2,73.1,84.4,46.1,0,Yes,Yes,Yes
STUD08300,Male,18,JSS1,83.9,39.0,93.7,57.3,19,Yes,No,No
STUD08301,Male,13,SS3,72.2,30.1,74.6,59.3,2,Yes,Yes,No
STUD08302,Female,10,SS2,95.7,59.8,43.1,59.8,11,No,Yes,No
STUD08303,Male,11,SS3,86.2,60.7,57.6,43.0,6,No,Yes,No
STUD08304,Male,14,JSS2,99.4,57.2,67.2,57.3,12,Yes,Yes,No
STUD08305,Female,15,JSS2,39.7,57.6,60.9,69.7,3,Yes,No,Yes
STUD08306,Female,10,SS1,87.2,69.8,41.9,57.8,20,No,Yes,No
STUD08307,Male,13,JSS2,83.8,66.2,51.3,54.8,21,Yes,Yes,No
STUD08308,Female,12,JSS2,93.6,54.0,54.1,38.1,13,Yes,Yes,No
STUD08309,Female,20,JSS2,73.4,73.6,71.5,60.0,10,Yes,Yes,No
STUD08310,Male,18,JSS1,94.1,53.9,78.8,72.4,9,Yes,Yes,No
STUD08311,Female,16,SS2,68.1,52.6,71.2,31.7,22,No,Yes,No
STUD08312,Female,13,JSS3,88.8,50.2,39.2,42.2,16,Yes,Yes,Yes
STUD08313,Female,19,SS1,95.8,50.5,39.6,79.4,13,Yes,No,No
STUD08314,Male,14,JSS1,91.7,26.0,74.2,51.7,15,Yes,Yes,No
STUD08315,Male,17,SS2,85.4,70.6,56.5,67.4,0,Yes,No,No
STUD08316,Male,13,SS1,74.9,37.0,72.8,87.4,12,Yes,Yes,No
STUD08317,Female,17,SS2,84.2,75.5,43.6,49.7,3,No,Yes,No
STUD08318,Female,10,SS3,73.4,55.9,55.1,66.0,14,Yes,Yes,No
STUD08319,Female,19,SS1,84.1,71.1,60.0,53.0,0,Yes,Yes,No
STUD08320,Male,19,JSS1,94.4,60.0,69.4,67.3,17,Yes,Yes,No
STUD08321,Male,19,SS3,81.4,78.1,64.2,51.6,0,No,Yes,No
STUD08322,Female,15,SS1,57.7,63.0,42.2,55.1,22,Yes,Yes,Yes
STUD08323,Male,17,JSS3,73.0,51.5,64.4,49.7,5,Yes,Yes,No
STUD08324,Male,10,SS3,77.4,60.2,55.6,39.1,13,No,No,No
STUD08325,Female,18,JSS2,85.2,84.5,58.0,59.4,3,No,Yes,No
STUD08326,Female,11,SS2,70.7,47.4,50.1,58.2,4,Yes,No,No
STUD08327,Male,15,SS2,82.3,83.6,47.5,66.4,9,Yes,Yes,No
STUD08328,Male,17,SS2,73.5,51.2,70.0,28.4,9,Yes,Yes,No
STUD08329,Female,10,SS1,100.0,47.9,43.9,33.0,8,No,Yes,Yes
STUD08330,Male,19,JSS3,71.1,100.0,54.8,46.6,8,No,Yes,No
STUD08331,Female,19,SS1,88.7,60.6,38.4,80.5,11,No,Yes,No
STUD08332,Male,14,SS1,76.7,55.8,79.8,52.5,19,Yes,No,No
STUD08333,Female,20,JSS2,83.8,58.0,66.0,77.8,24,Yes,Yes,No
STUD08334,Female,11,SS2,70.6,65.5,68.3,75.9,11,Yes,No,No
STUD08335,Male,19,JSS2,100.0,93.7,81.6,57.4,6,Yes,Yes,No
STUD08336,Female,17,SS2,100.0,55.9,56.1,36.4,8,No,Yes,No
STUD08337,Female,11,JSS3,52.5,39.6,71.7,74.4,1,No,No,Yes
STUD08338,Male,12,SS3,68.5,82.2,72.1,45.6,2,Yes,Yes,No
STUD08339,Female,20,SS2,94.7,48.7,55.5,42.7,6,Yes,Yes,No
STUD08340,Female,15,SS2,92.9,85.9,58.2,80.9,24,Yes,Yes,No
STUD08341,Female,17,JSS1,82.7,37.2,50.7,85.8,17,No,Yes,No
STUD08342,Male,20,SS2,59.9,77.7,59.9,98.1,2,No,Yes,Yes
STUD08343,Male,19,JSS3,82.3,47.2,61.3,67.2,3,Yes,Yes,No
STUD08344,Male,19,JSS3,69.5,51.6,73.9,81.6,15,No,No,No
STUD08345,Male,17,SS2,91.7,46.5,72.9,47.5,10,Yes,Yes,No
STUD08346,Female,16,JSS3,75.0,48.2,75.8,53.6,7,No,No,No
STUD08347,Male,20,SS3,97.6,34.6,77.2,36.3,9,Yes,Yes,No
STUD08348,Female,15,JSS2,69.9,48.7,68.3,60.9,5,Yes,Yes,No
STUD08349,Male,11,SS2,77.4,54.1,39.7,68.1,2,Yes,Yes,No
STUD08350,Male,18,SS1,86.7,27.8,54.0,59.9,8,Yes,Yes,No
STUD08351,Male,13,SS3,95.6,54.1,23.8,52.1,8,Yes,Yes,Yes
STUD08352,Male,20,JSS2,92.8,54.0,63.1,53.0,13,No,Yes,No
STUD08353,Male,14,SS3,87.7,46.9,96.8,56.5,8,No,Yes,No
STUD08354,Female,13,SS2,100.0,11.4,59.2,26.5,22,Yes,Yes,Yes
STUD08355,Female,14,JSS3,98.9,59.6,78.1,61.9,19,No,Yes,No
STUD08356,Female,12,SS3,83.4,69.1,62.8,60.7,20,Yes,No,No
STUD08357,Male,16,SS2,86.8,60.8,66.1,51.8,24,No,No,No
STUD08358,Male,10,SS2,77.5,59.9,53.7,73.1,7,Yes,Yes,No
STUD08359,Male,17,SS1,78.6,71.4,62.4,58.0,14,No,Yes,No
STUD08360,Male,10,JSS3,90.4,81.9,75.3,49.3,22,Yes,Yes,No
STUD08361,Female,13,JSS2,70.9,53.4,51.6,66.3,21,Yes,Yes,No
STUD08362,Male,13,SS3,90.3,58.9,73.4,80.9,9,Yes,Yes,No
STUD08363,Male,17,JSS3,74.5,61.2,43.5,50.4,16,No,No,No
STUD08364,Male,11,JSS2,97.3,69.6,65.1,62.3,3,Yes,Yes,No
STUD08365,Female,12,JSS1,100.0,75.2,58.3,57.5,14,No,Yes,No
STUD08366,Female,20,JSS2,93.4,42.5,47.6,41.3,17,Yes,Yes,Yes
STUD08367,Male,18,JSS1,91.6,69.8,55.8,85.1,6,Yes,Yes,No
STUD08368,Female,19,JSS1,100.0,65.9,64.1,72.4,16,Yes,Yes,No
STUD08369,Male,18,SS3,86.3,50.5,64.2,72.2,14,Yes,Yes,No
STUD08370,Male,10,JSS2,70.9,34.7,62.3,56.9,19,Yes,Yes,No
STUD08371,Female,10,JSS2,98.7,67.5,52.1,55.6,3,No,Yes,No
STUD08372,Female,13,SS3,90.2,56.7,65.2,60.9,17,No,No,No
STUD08373,Male,12,JSS2,98.2,65.9,41.1,56.7,11,No,Yes,No
STUD08374,Male,11,JSS2,97.2,55.6,61.4,60.7,2,Yes,Yes,No
STUD08375,Male,10,JSS3,88.8,92.2,60.5,49.9,11,No,Yes,No
STUD08376,Male,20,SS3,77.4,53.4,58.7,56.0,11,Yes,Yes,No
STUD08377,Male,19,SS3,95.3,48.2,74.1,79.3,7,Yes,Yes,No
STUD08378,Male,19,JSS1,91.5,51.6,48.2,40.0,21,Yes,Yes,No
STUD08379,Female,18,JSS2,91.3,23.7,69.2,69.5,15,Yes,Yes,No
STUD08380,Male,10,JSS2,85.8,70.0,64.7,40.2,4,No,Yes,No
STUD08381,Female,16,JSS3,100.0,62.6,63.2,35.0,23,Yes,No,No
STUD08382,Male,10,SS3,88.9,60.3,69.4,46.0,2,Yes,Yes,No
STUD08383,Male,19,SS1,83.8,55.6,31.8,32.0,9,Yes,Yes,Yes
STUD08384,Male,16,SS2,97.8,38.4,94.1,73.0,3,No,Yes,No
STUD08385,Female,15,JSS3,64.6,50.1,69.5,58.9,3,Yes,Yes,No
STUD08386,Male,13,JSS1,80.5,68.2,68.6,56.2,14,Yes,Yes,No
STUD08387,Female,20,JSS1,84.1,62.6,84.0,42.5,10,Yes,Yes,No
STUD08388,Male,10,SS3,94.8,67.3,59.9,75.6,16,No,Yes,No
STUD08389,Male,16,JSS1,71.2,95.9,50.7,71.8,10,No,Yes,No
STUD08390,Female,13,JSS2,79.2,49.8,52.8,39.7,21,No,Yes,No
STUD08391,Male,20,SS3,65.2,69.5,92.9,90.4,19,Yes,Yes,No
STUD08392,Female,16,JSS1,100.0,59.4,85.7,46.1,8,No,Yes,No
STUD08393,Male,10,JSS2,96.5,70.9,51.7,63.0,16,No,Yes,No
STUD08394,Female,17,SS3,94.6,50.9,69.8,73.2,6,Yes,No,No
STUD08395,Female,18,JSS1,89.9,55.2,80.7,41.8,13,Yes,Yes,No
STUD08396,Male,11,JSS2,94.9,76.6,68.2,72.8,2,Yes,Yes,No
STUD08397,Male,11,JSS1,70.7,54.7,51.8,57.6,2,No,Yes,No
STUD08398,Female,14,SS1,91.3,51.5,59.5,40.9,6,Yes,Yes,No
STUD08399,Female,19,SS1,96.7,14.1,63.4,61.9,9,Yes,Yes,No
STUD08400,Male,12,JSS3,71.1,75.8,62.2,55.4,16,Yes,Yes,No
STUD08401,Male,17,SS3,91.8,54.4,60.1,77.5,10,Yes,Yes,No
STUD08402,Female,20,SS3,95.5,69.3,53.0,48.8,17,Yes,Yes,No
STUD08403,Male,17,JSS3,98.8,55.1,73.6,63.7,9,Yes,Yes,No
STUD08404,Female,17,JSS2,70.7,72.7,67.2,44.6,13,Yes,No,No
