student_id,gender,age,class_level,attendance_rate,math_score,english_score,science_score,prev_math_score,prev_english_score,prev_science_score,study_hours,parental_support,food_security,at_risk
STUD08937,Male,19,JSS2,92.6,46.3,59.7,57.9,50.1,58.7,58.4,17,Yes,Yes,No
STUD08938,Male,17,JSS3,90.9,78.0,51.9,50.4,72.0,49.6,42.3,16,No,Yes,No
STUD08939,Female,20,JSS2,82.8,39.1,63.4,61.5,43.9,60.7,68.0,2,No,Yes,No
STUD08940,Male,19,SS1,78.2,91.5,72.0,40.5,81.2,65.2,48.9,2,Yes,Yes,No
STUD08941,Female,12,SS2,80.6,59.7,73.6,67.9,57.6,75.6,64.9,17,Yes,Yes,No
STUD08942,Female,14,JSS2,77.8,64.0,73.3,60.4,64.5,72.7,55.4,24,Yes,Yes,No
STUD08943,Female,20,SS2,68.9,61.9,36.7,43.7,55.4,36.5,46.4,0,No,Yes,No
STUD08944,Male,19,SS1,96.8,57.1,67.0,56.6,60.6,60.8,51.6,22,No,Yes,No
STUD08945,Female,16,JSS1,90.3,47.0,86.1,67.3,49.0,80.8,67.2,3,Yes,Yes,No
STUD08946,Female,19,JSS1,91.2,61.0,87.1,63.2,57.9,81.7,63.7,9,Yes,Yes,No
STUD08947,Male,20,SS3,86.0,48.8,49.7,52.7,50.2,56.6,55.9,24,No,No,No
STUD08948,Female,19,JSS3,84.2,50.3,50.0,34.4,49.4,49.3,34.6,7,No,Yes,Yes
STUD08949,Male,11,JSS3,75.5,67.8,76.5,48.3,59.4,86.5,52.2,14,Yes,Yes,No
STUD08950,Male,15,JSS1,77.1,74.4,18.1,54.7,76.4,22.9,53.3,4,No,Yes,No
STUD08951,Male,10,JSS1,100.0,75.9,61.9,72.1,79.5,63.1,68.9,5,No,Yes,No
STUD08952,Male,11,JSS3,64.5,73.6,69.2,55.4,74.1,65.8,43.9,19,Yes,Yes,No
STUD08953,Male,18,SS3,100.0,62.5,37.2,32.1,57.5,39.2,34.5,19,Yes,Yes,Yes
STUD08954,Male,10,JSS3,84.0,37.2,51.0,51.6,34.7,54.9,51.4,4,Yes,Yes,No
STUD08955,Female,14,SS2,97.9,56.7,71.5,61.8,52.6,70.7,64.0,6,Yes,Yes,No
STUD08956,Female,20,JSS2,92.7,88.3,100.0,58.1,89.5,100.0,62.1,17,Yes,Yes,No
STUD08957,Male,17,JSS3,86.1,43.5,46.5,18.1,45.9,52.1,18.7,12,No,Yes,Yes
STUD08958,Female,18,SS2,83.1,49.9,68.4,33.8,48.0,72.8,40.0,21,No,Yes,No
STUD08959,Female,14,SS2,86.0,64.7,56.1,48.0,69.2,53.2,50.3,12,No,Yes,No
STUD08960,Male,15,JSS3,80.4,49.9,69.3,48.3,51.6,69.3,48.8,22,Yes,No,No
STUD08961,Male,17,JSS2,91.8,52.4,43.5,47.5,51.7,47.7,50.6,23,Yes,Yes,No
STUD08962,Male,10,JSS1,75.1,65.0,37.0,62.0,73.3,41.2,63.1,0,Yes,Yes,No
STUD08963,Male,16,JSS2,91.3,28.6,56.2,68.8,29.1,61.1,55.5,17,No,Yes,No
STUD08964,Female,17,SS3,72.8,77.4,53.6,74.6,76.1,53.0,77.0,17,No,Yes,No
STUD08965,Male,13,JSS3,99.3,63.6,42.8,44.8,57.2,48.7,42.4,18,Yes,Yes,No
STUD08966,Male,15,JSS2,72.0,68.6,59.5,67.2,75.0,55.3,64.8,18,Yes,Yes,No
STUD08967,Male,14,SS1,69.3,59.2,59.0,52.8,59.4,56.9,54.2,3,Yes,Yes,No
STUD08968,Male,15,JSS2,81.1,60.7,49.1,33.5,65.3,49.9,30.2,16,Yes,Yes,No
STUD08969,Female,20,SS3,74.8,53.4,54.2,37.9,55.5,58.7,33.8,18,Yes,Yes,No
STUD08970,Female,16,JSS2,66.6,38.0,80.2,60.0,40.9,74.4,56.6,18,No,Yes,No
STUD08971,Male,20,SS1,74.1,65.7,52.8,65.3,59.8,52.9,60.6,7,Yes,Yes,No
STUD08972,Female,19,SS2,76.1,57.5,47.8,55.1,59.6,51.0,51.8,3,Yes,Yes,No
STUD08973,Male,13,JSS2,71.4,39.3,81.9,75.4,42.6,87.6,71.0,23,Yes,No,No
STUD08974,Male,14,SS3,85.0,29.9,67.9,46.4,29.3,68.5,49.5,18,No,Yes,No
STUD08975,Female,11,SS2,81.9,51.4,67.0,32.7,56.6,61.9,36.4,19,Yes,Yes,No
STUD08976,Female,17,JSS3,84.0,58.6,75.8,52.1,62.7,72.1,43.3,13,Yes,Yes,No
STUD08977,Female,15,JSS3,78.3,24.3,56.6,56.8,25.0,60.6,59.1,12,Yes,Yes,No
STUD08978,Female,19,SS2,68.6,46.6,35.5,38.9,49.8,41.0,41.1,16,Yes,Yes,Yes
STUD08979,Male,15,JSS3,100.0,74.8,49.5,67.8,69.6,49.3,66.6,3,No,Yes,No
STUD08980,Female,17,JSS3,94.0,33.0,52.1,43.0,37.6,56.6,49.1,6,No,Yes,Yes
STUD08981,Female,19,JSS2,100.0,80.4,39.2,44.8,74.4,32.7,42.8,21,Yes,Yes,No
STUD08982,Female,18,JSS2,83.3,61.9,59.1,23.8,69.0,56.7,30.3,3,Yes,Yes,No
STUD08983,Female,17,JSS1,80.7,50.0,75.7,48.2,56.7,72.5,47.2,24,No,Yes,No
STUD08984,Male,11,SS3,76.6,61.1,77.2,59.8,64.3,70.8,55.7,12,Yes,Yes,No
STUD08985,Female,15,JSS2,96.3,59.1,54.4,45.0,67.0,50.2,46.8,1,No,Yes,No
STUD08986,Female,10,SS3,90.4,44.1,49.1,63.6,42.4,44.0,58.6,4,Yes,No,No
STUD08987,Male,15,SS3,62.7,54.6,29.1,71.0,56.0,31.4,70.1,7,No,Yes,No
STUD08988,Male,10,JSS2,91.4,47.0,65.9,31.0,50.0,70.9,27.5,17,No,Yes,No
STUD08989,Female,19,JSS2,98.1,83.9,64.4,53.0,76.1,69.0,51.1,23,Yes,Yes,No
STUD08990,Male,11,JSS2,100.0,42.2,66.2,60.6,39.3,61.9,58.8,1,Yes,Yes,No
STUD08991,Female,14,SS2,84.5,48.9,72.9,69.3,51.4,68.8,65.2,18,Yes,Yes,No
STUD08992,Male,12,JSS3,88.3,12.0,41.9,54.8,9.6,49.1,57.4,16,Yes,Yes,Yes
STUD08993,Male,19,SS2,80.7,50.6,86.5,55.5,58.5,79.7,52.9,12,Yes,Yes,No
STUD08994,Male,17,SS3,87.5,45.3,49.6,80.0,39.8,46.8,62.6,21,Yes,Yes,No
STUD08995,Male,13,SS3,83.6,86.7,38.3,28.3,89.9,32.5,35.0,13,Yes,Yes,No
STUD08996,Female,10,SS2,87.9,71.8,58.4,56.0,74.0,61.4,61.3,21,Yes,Yes,No
STUD08997,Female,12,SS1,100.0,82.4,62.7,38.2,78.7,63.0,43.3,5,Yes,Yes,No
STUD08998,Female,19,JSS3,75.3,31.7,45.4,62.4,34.6,54.3,60.5,4,Yes,Yes,No
STUD08999,Male,10,JSS2,78.4,40.2,47.3,52.3,44.0,50.6,59.0,17,No,Yes,No
STUD09000,Male,18,SS3,55.9,85.2,42.5,27.9,89.8,42.3,33.1,15,No,Yes,Yes
STUD09001,Female,14,SS3,86.1,63.3,57.8,62.8,57.2,52.5,63.0,8,Yes,Yes,No
STUD09002,Female,14,JSS2,84.4,68.4,54.7,60.5,76.7,44.7,58.3,10,No,Yes,No
STUD09003,Male,11,SS1,84.1,71.9,92.0,50.2,70.0,100.0,58.1,8,No,Yes,No
STUD09004,Male,17,JSS3,91.1,58.9,47.1,63.1,51.1,46.8,64.4,24,Yes,Yes,No
STUD09005,Female,12,SS2,93.3,41.5,75.6,46.7,45.4,77.8,44.1,10,Yes,Yes,No
STUD09006,Male,17,SS2,92.7,62.5,66.1,75.2,58.0,72.7,70.1,19,Yes,Yes,No
STUD09007,Female,14,JSS1,77.2,57.1,67.8,61.9,55.1,70.3,62.7,9,Yes,Yes,No
STUD09008,Male,20,SS2,82.1,81.8,78.0,30.5,74.6,76.4,36.8,3,Yes,Yes,No
STUD09009,Female,13,SS2,96.8,78.6,78.9,52.5,74.8,77.1,53.3,9,No,Yes,No
STUD09010,Male,13,SS1,89.0,46.7,74.3,63.2,45.3,77.4,63.3,6,Yes,Yes,No
STUD09011,Male,10,JSS2,87.6,9.1,53.9,29.1,6.4,56.3,37.2,9,Yes,Yes,Yes
STUD09012,Female,15,SS2,90.4,62.8,61.3,44.5,62.4,51.2,43.7,3,No,Yes,No
STUD09013,Female,20,SS3,75.4,70.0,50.1,24.2,71.6,51.0,33.1,14,Yes,Yes,No
STUD09014,Male,11,SS2,92.0,57.1,68.5,52.0,64.6,70.4,45.8,0,Yes,Yes,No
STUD09015,Male,19,SS1,94.8,43.6,26.9,81.5,48.1,36.6,81.9,15,Yes,Yes,No
STUD09016,Female,14,JSS3,100.0,39.4,51.9,43.9,38.0,53.3,46.8,4,Yes,No,No
STUD09017,Male,13,JSS1,69.5,68.1,66.0,40.7,63.1,66.7,39.5,11,Yes,No,No
STUD09018,Female,12,SS2,74.9,67.3,59.3,50.9,56.4,57.2,49.5,18,Yes,Yes,No
STUD09019,Male,17,SS3,59.4,63.8,81.3,55.6,62.0,80.5,57.4,8,No,Yes,Yes
STUD09020,Male,19,JSS2,73.6,54.2,60.9,68.7,62.0,63.7,76.6,2,Yes,Yes,No
STUD09021,Male,14,SS1,68.5,69.1,80.0,52.9,60.6,72.2,59.7,14,Yes,Yes,No
STUD09022,Male,10,SS1,65.6,93.7,72.6,46.0,83.7,69.5,43.5,8,No,Yes,No
STUD09023,Male,12,JSS2,84.8,77.4,63.5,41.7,73.5,67.8,47.6,0,No,Yes,No
STUD09024,Male,12,JSS1,64.8,51.8,81.4,47.0,51.2,74.8,53.9,0,Yes,Yes,No
STUD09025,Female,20,JSS1,100.0,85.7,74.3,59.4,76.5,66.3,56.6,21,Yes,Yes,No
STUD09026,Female,14,JSS2,72.1,69.7,57.2,36.3,69.1,59.8,40.2,23,No,Yes,No
STUD09027,Male,10,JSS2,98.0,82.6,55.9,44.7,78.6,62.3,45.6,2,Yes,Yes,No
STUD09028,Male,18,SS3,100.0,52.6,75.0,37.0,47.7,76.6,41.3,16,No,No,No
STUD09029,Male,12,SS1,77.5,50.9,36.0,30.9,53.6,35.9,27.7,10,Yes,Yes,Yes
STUD09030,Male,10,SS3,92.8,77.4,46.6,72.3,77.4,46.7,63.4,12,Yes,No,No
STUD09031,Male,17,SS3,82.2,36.4,58.0,52.2,38.1,67.6,56.3,11,Yes,No,No
STUD09032,Male,19,SS3,86.8,28.6,73.1,64.5,28.9,73.2,60.0,1,Yes,Yes,No
STUD09033,Male,15,JSS1,100.0,84.1,55.9,57.0,87.4,59.1,64.2,12,Yes,Yes,No
STUD09034,Male,20,SS2,71.5,61.0,54.9,56.8,61.7,51.1,59.6,2,Yes,Yes,No
STUD09035,Male,13,JSS2,72.5,47.3,64.6,41.6,52.3,72.9,46.5,6,No,Yes,No
STUD09036,Female,19,SS1,100.0,55.1,56.9,70.9,55.7,53.4,67.5,13,No,No,No
STUD09037,Male,16,JSS1,91.9,53.5,79.9,43.9,42.4,76.9,49.3,12,No,Yes,No
STUD09038,Female,11,SS2,80.9,55.7,63.6,82.5,55.4,67.7,72.0,19,No,Yes,No
STUD09039,Male,13,JSS2,89.7,62.3,52.2,59.0,53.9,53.7,58.2,13,Yes,Yes,No
STUD09040,Male,18,JSS3,79.6,49.3,71.2,54.1,52.4,72.1,55.7,0,Yes,Yes,No
STUD09041,Male,16,SS1,100.0,61.1,48.2,51.1,60.7,39.0,41.2,0,Yes,Yes,No
STUD09042,Female,13,JSS2,80.9,56.0,74.7,55.5,57.4,77.8,56.2,4,No,Yes,No
STUD09043,Female,12,SS1,86.8,54.7,63.6,50.0,56.4,56.0,47.7,23,Yes,Yes,No
STUD09044,Female,13,JSS3,80.8,49.2,58.3,55.0,51.2,58.2,52.3,8,Yes,Yes,No
STUD09045,Female,16,SS2,69.2,60.3,71.4,49.4,65.1,64.1,45.8,13,No,Yes,No
STUD09046,Male,15,SS2,77.6,84.7,61.5,38.6,86.6,50.2,45.5,24,No,Yes,No
STUD09047,Female,20,SS1,88.7,47.0,54.2,74.9,54.4,56.5,72.4,24,No,Yes,No
STUD09048,Female,15,JSS1,67.4,38.2,45.3,62.9,48.3,46.2,68.2,12,No,Yes,No
STUD09049,Male,19,SS3,100.0,41.4,94.0,44.8,42.4,100.0,47.7,24,Yes,Yes,No
STUD09050,Male,19,JSS1,55.6,72.7,62.5,64.1,76.1,57.8,65.6,6,Yes,Yes,Yes
STUD09051,Male,17,JSS1,95.2,62.9,66.5,72.6,57.4,66.1,70.4,23,Yes,Yes,No
STUD09052,Male,17,JSS3,100.0,50.9,65.1,77.9,50.9,61.9,76.3,22,Yes,Yes,No
STUD09053,Male,15,JSS2,74.6,22.6,74.5,40.4,26.0,77.0,44.1,24,No,Yes,No
STUD09054,Male,11,JSS1,89.2,75.6,39.6,42.3,73.3,44.1,45.0,12,No,Yes,No
STUD09055,Male,17,JSS3,69.6,59.5,56.6,65.3,54.6,55.7,69.3,17,Yes,Yes,No
STUD09056,Male,14,JSS3,72.9,65.0,47.8,52.0,61.6,48.0,51.0,1,Yes,Yes,No
STUD09057,Female,10,SS2,78.9,65.7,91.3,80.2,59.5,89.4,79.8,18,No,Yes,No
STUD09058,Male,18,SS2,84.6,85.3,35.5,57.3,84.3,45.8,53.4,12,Yes,No,No
STUD09059,Female,10,JSS2,94.3,56.1,43.8,52.1,56.4,45.7,58.1,22,No,Yes,No
STUD09060,Female,16,JSS2,83.0,50.6,42.9,51.7,45.1,49.7,56.4,0,Yes,Yes,No
STUD09061,Female,14,SS3,71.9,51.3,59.1,69.7,54.5,64.2,64.0,6,Yes,Yes,No
STUD09062,Male,19,JSS3,85.3,44.2,50.1,45.9,49.9,49.4,46.7,0,No,No,No
STUD09063,Female,13,JSS2,90.2,53.8,71.6,75.8,60.3,73.4,77.1,0,Yes,Yes,No
STUD09064,Female,20,SS2,85.8,74.9,41.0,33.0,79.5,43.8,34.1,23,Yes,Yes,No
STUD09065,Male,14,SS1,75.0,62.4,79.1,50.4,65.0,82.5,53.5,6,Yes,Yes,No
STUD09066,Female,12,JSS2,96.0,55.3,51.8,55.3,52.6,47.9,62.4,14,Yes,Yes,No
STUD09067,Female,18,SS1,87.2,51.3,76.9,23.5,50.3,73.3,29.6,7,No,Yes,No
STUD09068,Female,13,SS1,73.1,57.3,50.7,42.4,57.8,57.2,30.1,15,Yes,Yes,No
STUD09069,Male,10,JSS3,60.1,33.1,50.1,47.0,37.8,49.9,53.5,7,No,Yes,Yes
STUD09070,Male,19,SS2,78.9,65.2,74.5,40.9,65.9,58.1,47.2,15,No,Yes,No
STUD09071,Female,10,SS3,93.4,51.7,74.7,38.0,45.9,74.1,43.9,2,Yes,Yes,No
STUD09072,Female,14,JSS2,98.7,59.0,63.9,59.4,55.2,64.3,63.0,22,Yes,Yes,No
STUD09073,Female,13,JSS1,93.6,65.8,61.9,38.1,64.0,54.1,42.4,24,No,Yes,No
STUD09074,Female,19,JSS2,82.8,85.2,54.2,53.7,84.7,50.5,56.8,10,Yes,Yes,No
STUD09075,Female,12,JSS2,100.0,68.3,39.4,56.2,61.9,35.0,57.5,21,No,Yes,No
STUD09076,Male,20,JSS2,98.8,23.9,69.6,62.2,25.5,72.7,58.9,0,No,Yes,No
STUD09077,Female,17,SS1,87.0,28.3,63.7,63.0,35.0,62.6,52.1,15,Yes,No,No
STUD09078,Male,11,SS2,79.4,26.7,64.0,64.5,38.1,65.4,66.5,17,Yes,Yes,No
STUD09079,Male,20,JSS3,80.6,59.9,75.4,77.9,52.5,74.4,72.3,6,Yes,Yes,No
STUD09080,Male,17,JSS3,97.0,64.9,72.1,45.4,59.4,75.7,45.4,11,No,Yes,No
STUD09081,Female,12,SS2,91.0,69.7,35.5,36.1,65.8,41.1,33.5,15,No,Yes,No
STUD09082,Male,11,SS3,100.0,46.7,55.8,57.6,48.4,58.8,52.6,2,Yes,Yes,No
STUD09083,Female,12,JSS3,90.0,64.1,60.6,50.9,63.3,66.2,54.1,12,Yes,Yes,No
STUD09084,Female,12,JSS1,100.0,64.9,63.9,63.6,65.8,58.3,76.4,3,Yes,Yes,No
STUD09085,Male,12,SS3,80.0,85.5,42.6,60.7,92.8,45.0,62.5,4,No,Yes,No
STUD09086,Male,15,JSS3,100.0,65.9,75.3,44.7,64.2,74.4,40.3,10,Yes,Yes,No
STUD09087,Female,15,SS2,87.2,74.3,46.7,73.5,71.6,45.0,68.2,11,No,Yes,No
STUD09088,Male,14,SS3,100.0,56.5,45.9,46.4,55.0,47.3,38.0,13,Yes,Yes,No
STUD09089,Male,19,JSS3,86.8,74.7,82.4,41.7,72.2,79.1,32.3,0,Yes,Yes,No
STUD09090,Male,10,JSS3,67.2,45.5,86.4,27.2,41.4,78.6,40.7,9,No,Yes,No
STUD09091,Male,15,SS2,86.4,49.2,74.5,63.9,54.7,73.9,60.3,16,Yes,No,No
STUD09092,Male,18,SS2,100.0,44.6,48.2,68.1,58.1,48.5,66.6,20,No,Yes,No
STUD09093,Female,14,JSS3,76.3,91.6,74.5,58.5,84.2,75.1,60.1,16,Yes,Yes,No
STUD09094,Male,12,JSS1,81.8,64.7,32.1,52.0,61.5,40.1,57.9,9,Yes,Yes,No
STUD09095,Female,19,SS2,98.6,64.7,49.0,48.2,60.0,55.0,45.7,11,Yes,Yes,No
STUD09096,Male,12,JSS1,71.1,53.5,68.7,64.8,48.3,67.3,57.5,10,Yes,Yes,No
STUD09097,Female,18,SS3,92.3,40.2,33.6,58.9,45.9,39.3,59.4,4,No,Yes,Yes
STUD09098,Male,17,JSS1,87.9,61.2,68.2,41.3,64.1,58.4,39.9,3,No,Yes,No
STUD09099,Female,13,SS3,100.0,93.3,57.8,22.4,86.9,52.9,32.5,1,Yes,No,No
STUD09100,Female,12,SS1,78.1,38.8,22.8,56.9,38.6,37.2,48.1,5,Yes,No,Yes
STUD09101,Male,16,JSS2,80.6,69.2,56.6,65.0,72.5,56.1,66.3,7,Yes,Yes,No
STUD09102,Female,19,JSS1,83.1,57.8,65.4,48.4,65.3,66.7,41.9,0,Yes,Yes,No
STUD09103,Female,16,SS1,88.3,95.3,40.7,49.3,92.0,39.9,51.3,3,Yes,Yes,No
STUD09104,Male,18,SS3,74.9,71.8,59.0,57.6,70.5,52.2,55.7,22,No,Yes,No
STUD09105,Female,17,JSS1,93.0,50.1,43.3,54.9,57.7,40.5,52.9,8,Yes,Yes,No
STUD09106,Male,16,SS3,86.2,76.0,39.7,26.0,75.8,39.9,24.9,8,Yes,No,No
STUD09107,Male,20,JSS2,85.5,50.8,61.1,22.2,53.3,63.0,24.9,24,Yes,No,Yes
STUD09108,Male,13,SS3,85.0,68.0,86.8,69.6,68.6,88.1,69.5,23,Yes,Yes,No
STUD09109,Male,14,JSS1,92.6,83.9,73.4,39.3,76.1,76.2,36.3,10,Yes,Yes,No
STUD09110,Female,14,SS1,78.8,49.0,52.6,77.9,40.7,53.4,68.3,2,Yes,Yes,No
STUD09111,Male,16,JSS1,100.0,54.9,53.4,67.8,53.4,56.1,60.2,21,Yes,Yes,No
STUD09112,Female,15,JSS2,90.2,53.6,48.8,58.5,56.8,55.5,57.4,20,No,Yes,No
STUD09113,Male,10,JSS1,78.5,74.2,84.8,71.3,79.7,75.3,73.2,18,Yes,Yes,No
STUD09114,Female,18,SS2,65.3,34.8,51.3,52.5,30.8,51.3,48.8,18,No,Yes,No
STUD09115,Female,10,SS1,91.7,64.0,68.0,67.9,59.8,65.5,63.5,23,Yes,Yes,No
STUD09116,Male,14,SS1,81.3,33.5,35.5,77.1,35.7,39.5,72.3,3,Yes,Yes,No
STUD09117,Female,16,SS3,82.6,62.2,61.7,63.0,59.3,58.4,63.6,8,Yes,Yes,No
STUD09118,Male,13,SS2,87.0,68.7,49.3,30.4,71.4,53.4,30.1,8,Yes,Yes,No
STUD09119,Male,13,SS2,100.0,64.3,76.4,74.6,67.5,76.5,75.3,4,Yes,Yes,No
STUD09120,Female,19,JSS1,75.2,48.9,42.8,54.1,53.3,46.2,47.0,17,Yes,Yes,No
STUD09121,Male,13,SS1,81.2,50.6,61.6,67.2,44.8,61.2,74.4,2,Yes,Yes,No
STUD09122,Female,11,JSS2,94.7,74.8,45.5,43.3,75.2,48.3,46.0,3,Yes,Yes,No
STUD09123,Female,11,SS3,62.0,40.1,61.9,63.9,44.8,60.6,59.5,8,Yes,Yes,No
STUD09124,Male,17,SS3,71.8,42.7,33.4,27.4,51.4,34.2,26.2,9,Yes,Yes,Yes
STUD09125,Female,18,JSS3,81.3,55.4,68.3,29.7,57.1,66.0,32.3,15,Yes,Yes,No
STUD09126,Male,20,JSS1,92.6,19.5,58.8,57.8,20.8,55.3,57.0,17,Yes,Yes,No
STUD09127,Male,14,JSS1,83.2,59.8,53.2,46.2,57.7,55.5,44.3,21,No,Yes,No
STUD09128,Female,12,JSS2,100.0,60.8,64.1,32.0,66.3,67.4,25.0,23,Yes,Yes,No
STUD09129,Male,17,JSS2,80.7,51.5,76.4,31.1,52.2,87.8,28.8,20,No,Yes,No
STUD09130,Female,14,SS1,54.0,26.2,54.8,78.8,30.4,56.4,75.2,16,Yes,Yes,Yes
STUD09131,Female,18,SS2,87.9,51.5,70.9,57.5,49.7,66.3,57.3,6,Yes,No,No
STUD09132,Male,19,JSS2,76.7,66.0,63.2,65.8,60.1,65.1,56.5,13,No,Yes,No
STUD09133,Male,20,SS2,73.1,29.4,52.4,39.9,29.1,57.6,47.4,22,Yes,Yes,Yes
STUD09134,Female,13,JSS3,79.5,57.0,54.3,47.0,61.3,47.0,49.0,21,No,No,No
STUD09135,Male,18,JSS2,78.7,64.7,61.7,44.0,61.7,54.0,44.3,2,Yes,Yes,No
STUD09136,Male,17,SS1,86.5,40.3,39.6,45.0,39.9,41.7,52.8,21,Yes,Yes,Yes
STUD09137,Male,18,SS1,98.2,64.5,54.0,65.8,62.7,54.1,60.0,3,Yes,Yes,No
STUD09138,Female,17,JSS1,62.2,49.5,64.4,47.2,54.1,61.5,42.4,8,No,Yes,No
STUD09139,Female,13,SS2,65.0,45.8,58.4,55.3,44.5,54.5,48.9,18,Yes,Yes,No
STUD09140,Male,12,SS3,75.8,73.8,41.9,80.5,68.0,39.7,79.4,13,No,Yes,No
STUD09141,Male,17,SS2,97.9,77.2,76.3,44.1,78.9,70.5,54.2,6,Yes,Yes,No
STUD09142,Female,15,JSS2,92.1,47.2,56.5,64.1,47.4,58.6,65.2,3,Yes,Yes,No
STUD09143,Female,14,SS3,96.0,39.3,70.3,57.0,37.5,81.2,56.3,13,Yes,Yes,No
STUD09144,Female,11,JSS1,83.7,47.4,89.4,18.0,47.2,97.1,17.3,21,Yes,Yes,No
STUD09145,Male,17,SS2,93.0,82.1,74.3,53.0,80.2,70.9,49.2,16,No,Yes,No
STUD09146,Female,16,JSS1,78.0,72.3,60.7,58.2,74.8,61.8,50.0,7,No,Yes,No
STUD09147,Female,10,SS2,60.6,60.8,62.3,70.7,65.0,63.5,71.6,14,No,Yes,No
STUD09148,Female,12,SS2,87.6,52.7,44.3,61.2,49.8,52.1,56.4,18,Yes,No,No
STUD09149,Male,20,SS1,83.5,64.3,51.8,52.6,60.5,61.1,52.6,2,Yes,Yes,No
STUD09150,Female,14,JSS3,87.4,28.9,73.8,49.0,30.0,69.0,51.9,24,Yes,Yes,No
STUD09151,Female,14,SS2,87.8,49.0,70.5,28.4,47.0,71.5,32.7,12,Yes,Yes,No
STUD09152,Female,16,SS2,70.1,72.8,48.9,64.1,73.7,54.2,62.3,2,No,Yes,No
STUD09153,Female,18,JSS1,81.9,64.4,46.8,59.8,57.9,47.8,55.3,0,No,Yes,No
STUD09154,Female,14,SS2,82.5,67.6,59.1,58.3,69.7,56.6,54.5,1,No,Yes,No
STUD09155,Female,18,SS2,61.2,66.7,51.9,55.6,62.5,46.5,57.7,16,Yes,Yes,No
STUD09156,Male,19,JSS1,90.1,72.5,51.7,64.8,82.3,44.5,67.0,0,No,Yes,No
STUD09157,Female,12,JSS1,80.2,88.7,36.0,45.1,87.6,40.7,47.0,21,No,Yes,No
STUD09158,Male,20,SS2,88.2,74.7,73.8,71.8,74.6,73.9,63.2,17,Yes,Yes,No
STUD09159,Male,19,SS3,80.7,57.2,44.6,42.9,46.0,56.3,46.7,16,Yes,Yes,No
STUD09160,Male,13,JSS1,82.0,69.2,79.7,44.2,70.6,76.4,39.6,16,No,No,No
STUD09161,Female,15,SS2,83.9,55.5,85.4,52.3,53.6,92.6,53.4,9,Yes,Yes,No
STUD09162,Male,18,JSS1,74.1,34.3,61.0,54.2,43.4,65.1,65.2,4,No,No,No
STUD09163,Male,11,SS3,84.1,27.1,71.4,64.2,34.8,75.6,64.4,0,No,Yes,No
STUD09164,Female,14,SS2,95.7,73.3,65.1,53.4,69.8,73.5,53.5,5,Yes,Yes,No
STUD09165,Female,16,JSS2,81.6,51.6,47.4,77.8,47.6,53.3,76.8,20,Yes,Yes,No
STUD09166,Female,17,SS2,88.0,68.6,57.9,64.1,70.1,45.1,76.1,19,Yes,Yes,No
STUD09167,Female,18,SS3,88.1,78.4,41.3,59.7,70.6,35.9,52.6,21,Yes,Yes,No
STUD09168,Male,20,JSS2,89.6,82.1,65.0,57.0,85.8,59.9,52.3,2,Yes,Yes,No
STUD09169,Female,12,JSS3,100.0,57.9,33.7,75.0,51.6,30.1,70.5,4,No,Yes,No
STUD09170,Male,12,JSS2,75.7,79.5,55.8,58.9,65.5,56.4,52.9,17,Yes,Yes,No
STUD09171,Male,10,JSS3,66.7,41.2,82.4,50.7,43.5,77.6,44.8,7,Yes,Yes,No
STUD09172,Female,17,JSS2,97.7,49.8,59.0,69.0,49.7,64.6,76.3,3,Yes,No,No
STUD09173,Male,14,JSS2,99.7,71.8,74.5,59.2,77.1,73.0,55.8,15,Yes,Yes,No
STUD09174,Female,12,SS2,80.1,67.3,39.7,40.0,75.3,47.1,43.3,21,Yes,Yes,No
STUD09175,Female,17,JSS1,73.4,49.6,59.6,57.2,50.4,59.5,62.7,18,Yes,Yes,No
STUD09176,Female,14,JSS3,81.8,46.9,46.9,45.1,49.9,41.7,53.2,11,Yes,No,No
STUD09177,Male,20,SS1,83.3,82.9,46.2,44.1,89.9,41.6,47.3,1,Yes,Yes,No
STUD09178,Male,11,JSS1,82.4,47.2,44.6,39.1,41.2,52.1,36.4,22,Yes,No,Yes
STUD09179,Female,20,JSS1,69.5,53.2,41.7,52.7,41.8,41.0,53.2,12,Yes,Yes,No
STUD09180,Female,13,SS3,59.2,59.6,51.3,57.2,61.3,46.0,56.7,24,Yes,Yes,Yes
STUD09181,Male,18,SS1,96.7,59.3,47.4,49.6,65.2,54.1,52.0,24,Yes,Yes,No
STUD09182,Male,11,SS2,64.0,71.9,64.5,80.7,68.2,61.6,81.9,3,Yes,Yes,No
STUD09183,Female,19,JSS2,78.8,54.6,38.3,79.0,54.9,35.4,80.9,5,No,Yes,No
STUD09184,Male,12,SS1,100.0,62.2,66.9,52.3,66.1,69.4,52.7,16,No,No,No
STUD09185,Female,14,SS2,72.2,60.6,29.5,60.3,56.4,36.0,62.0,1,Yes,Yes,No
STUD09186,Male,12,SS1,87.6,56.0,71.5,21.0,57.0,67.8,17.0,11,Yes,Yes,No
STUD09187,Female,16,JSS3,81.4,64.7,44.1,36.5,64.7,47.0,35.8,12,Yes,Yes,No
STUD09188,Female,16,SS1,61.6,80.2,50.4,49.3,72.2,53.5,41.8,4,Yes,No,No
STUD09189,Female,11,JSS3,100.0,71.1,56.4,71.7,60.7,50.1,74.0,0,No,No,No
STUD09190,Female,16,JSS1,68.5,71.1,68.9,69.4,74.6,72.9,65.5,1,Yes,Yes,No
